0.8977884895285175,0.9273312436138784,0.7936995662277371,0.09552152507047496,0.7698938103641046
0.16473114683418222,0.01529189936982045,0.22035899720634966,0.21871020807826147,0.8703970131616331
0.3926286735069322,0.6090588665826716,0.09989703088425816,0.8868839504064728,0.5997777488477986
0.5238946517964539,0.5782309448560523,0.377701532874831,0.9393920021475491,0.9277732589346103
0.5438815341917764,0.05998280853367055,0.19966865897441133,0.05696770939099416,0.28337163522044084
0.15598239730688723,0.35714603142040857,0.765193926464765,0.42235378684151237,0.6118257253918039
0.39353628728101986,0.2843031328883636,0.69838112831095,0.7632772674354688,0.7938936088803104
0.5603787873422288,0.549914090307706,0.4974297617932446,0.35204570332415575,0.6034573960675681
0.11509541698717718,0.2605062748117609,0.6162550755024654,0.4482317321833761,0.6794677279497632
0.6781238115918323,0.7159689959889618,0.5446870022867738,0.30522805983844126,0.9504959531459554
0.6237740112319398,0.3857170220681806,0.29891031121131384,0.3212828610366657,0.8256924277573096
0.43883711534040226,0.5326359516521862,0.563918274187936,0.3843381595516606,0.06882443814810857
0.2654903789434535,0.21624360231714546,0.858872210222074,0.24579040527464247,0.34840903095202924
0.7782422332921526,0.35936689150246215,0.41697156151004244,0.19706981177512028,0.03588449109838443
0.6890805661006523,0.2026837515298453,0.8285403355880563,0.9938777981607958,0.527943487117849
0.35931484784273715,0.006767942502039048,0.9420665219467785,0.9497172668089432,0.8424465930396055
0.0027305318501812392,0.9456378225583562,0.566063046696196,0.16123896554486694,0.37566125393832484
0.14954228940374825,0.3158349261574591,0.6422604007912216,0.5804182761673233,0.41699148539945774
0.7067920975725803,0.3621902255994851,0.7321469142831286,0.13040169825637105,0.9660078261352152
0.41872309161437626,0.4828630794099438,0.6651382748243575,0.9246094613570627,0.6343349272252193
0.890490297498163,0.14675236583297935,0.8202515323138373,0.9948399216009005,0.5960571088718182
0.954240309373382,0.6634664822958322,0.10340038591256184,0.36328990284969465,0.019229293433961514
0.1488858673220288,0.4872945617578174,0.16002739591150006,0.21603985064565534,0.09582268750404677
0.7014869165500898,0.6221247278811151,0.8823652024625157,0.5033353808694394,0.773365629639099
0.9891949210060679,0.6085596442502603,0.7578323450827176,0.5533474639515579,0.37010220337186583
0.049992605641793086,0.03867745459577843,0.5003270832741213,0.10554745728216997,0.13664351177397205
0.15650964526262112,0.3668757151248653,0.06773157270931518,0.8660425911504034,0.414787279642558
0.7366287510611581,0.6399583375520221,0.9341767896591215,0.8029955739252141,0.2830581593995013
0.8946687270622431,0.39248134191707584,0.541094735074916,0.8200318688586605,0.5762096871148905
0.14642922141405157,0.223404818770502,0.9465970740606411,0.25397462273438887,0.605824006420732
