0,1,2
0.9423569280617344,0.820193790279436,1.7625507183411704
0.6060922237297431,0.11731191361439364,0.7234041373441368
0.35002658543555654,0.5299265333398774,0.8799531187754339
0.5672500311094063,0.019243218255091787,0.5864932493644981
0.5666513736541092,0.143823649439778,0.7104750230938872
0.568501794359491,0.6886991325489896,1.2572009269084807
0.5761907376204788,0.25911761361371677,0.8353083512341956
0.3450429949962306,0.9846725946631382,1.3297155896593686
0.2585241930579084,0.125948327000306,0.3844725200582144
0.4004729860655677,0.17969909618220226,0.58017208224777
0.023088652731090065,0.870682318885427,0.8937709716165171
0.9221585919438772,0.24105199654169496,1.1632105884855721
0.5040684489858932,0.18120920169661925,0.6852776506825125
0.28487743044847,0.38926689095980216,0.6741443214082722
0.4880719087131895,0.7438288176337279,1.2319007263469173
0.3553876594636207,0.8066026316165951,1.1619902910802158
0.9148768230844142,0.41107657610566806,1.3259533991900823
0.2779460813477136,0.5508199058696446,0.8287659872173582
0.6941193070832772,0.7812739502029579,1.475393257286235
0.4416177249691914,0.50694955833505,0.9485672833042413
0.6021914141558967,0.899106989303293,1.5012984034591899
0.08238465692626873,0.020285523105476932,0.10267018003174566
0.22455554624963137,0.286271340329035,0.5108268865786664
0.6391268846701699,0.9277429306052845,1.5668698152754543
0.1213751407607192,0.6121799738189042,0.7335551145796234
0.15051192937817748,0.9598945012803759,1.1104064306585535
0.8320277434429428,0.5228606089014479,1.3548883523443909
0.11342306412121006,0.5512245117496145,0.6646475758708246
0.8450555578218317,0.295863921102278,1.1409194789241097
0.14758309223463006,0.01799191463082017,0.16557500686545024
0.16489794219198173,0.5678070401176485,0.7327049823096302
0.010392855114998878,0.38141917697140926,0.39181203208640814
0.20002162489699327,0.42716199957346,0.6271836244704533
0.5643062069924687,0.14635792271486991,0.7106641297073386
0.07002050602780718,0.17484605362008332,0.2448665596478905
0.883932635673334,0.34456051361903783,1.2284931492923719
0.015380987197787022,0.6844482486124597,0.6998292358102467
0.8039586608059373,0.45896950886663157,1.262928169672569
0.213220491545264,0.17103562947456274,0.38425612101982676
0.6254471532849604,0.911340401356904,1.5367875546418643
0.5451220635831509,0.7666820666425433,1.3118041302256942
0.6716719454405724,0.18351780930543138,0.8551897547460038
0.18855858617239407,0.11670794568603915,0.3052665318584332
0.26618175204522676,0.5321061702453787,0.7982879222906054
0.516645135173772,0.8932128408229757,1.4098579759967476
0.5726626597487472,0.36787094692664957,0.9405336066753968
0.060075919502535435,0.494458995391324,0.5545349148938594
0.5291949804783791,0.020211549754858615,0.5494065302332377
0.12857151342236972,0.23673649033631006,0.3653080037586798
0.6950666783572955,0.4103981714132384,1.105464849770534
0.28855286995091034,0.250860378388579,0.5394132483394893
0.010723504668156636,0.5863022215500842,0.5970257262182408
0.9905436795313171,0.3530573916664317,1.3436010711977486
0.2569245618139345,0.5193360289077653,0.7762605907216998
0.7418063700687977,0.30910690921038664,1.0509132792791842
0.9169153953032084,0.5761998567004115,1.49311525200362
0.1899022456620314,0.7277358461539273,0.9176380918159587
0.5483194763425171,0.03059339329236066,0.5789128696348778
0.16937659209053302,0.25827018609874475,0.42764677818927777
0.7801773125223702,0.43322851529895035,1.2134058278213207
0.94164900773452,0.36455100723183975,1.3062000149663597
0.7335192018318877,0.4531228043851607,1.1866420062170484
0.27491498292006,0.6070349774976646,0.8819499604177246
0.2949076759185921,0.9000369177194021,1.1949445936379943
0.45733985414684986,0.8234126301413534,1.2807524842882032
0.49396295220457975,0.4856157593890089,0.9795787115935887
0.3101155472056314,0.7896694596686332,1.0997850068742645
0.6598226987126458,0.2918142888494001,0.9516369875620458
0.492705149035485,0.24304874090980833,0.7357538899452933
0.0902289176996639,0.7307284132129609,0.8209573309126248
0.6325518995877804,0.4466411697543502,1.0791930693421306
0.8963818388432075,0.799471402634128,1.6958532414773355
0.26629828296282165,0.8774103367878189,1.1437086197506405
0.5860534763655852,0.6322745209119403,1.2183279972775254
0.8619710757729755,0.5055726246162162,1.3675437003891917
0.5625771155257047,0.7908823229762908,1.3534594385019956
0.910019896773213,0.6032424296034689,1.5132623263766818
0.6313079787028069,0.36813606797223797,0.9994440466750448
0.08266265900586856,0.14813416602935325,0.2307968250352218
0.8804103225521842,0.8720915647394335,1.7525018872916176
0.6186868342215724,0.6508718268237059,1.2695586610452785
0.10706978374959031,0.4348109545914278,0.5418807383410181
0.8280455905290988,0.17116639908254483,0.9992119896116436
0.14013615209214825,0.5446798983272013,0.6848160504193496
0.8484674472299473,0.09890505659228321,0.9473725038222305
0.05330795447606407,0.864029033011099,0.9173369874871631
0.004105329561291837,0.6875146624011136,0.6916199919624054
0.596663622067945,0.2116553435653018,0.8083189656332468
0.09038559004968105,0.9721822968798347,1.0625678869295156
0.18374466590686012,0.1824347193627618,0.3661793852696219
0.7320308691763507,0.5576965939877917,1.2897274631641424
0.8033092471434812,0.12883252288319158,0.9321417700266728
0.6803138531575504,0.6374739095303764,1.3177877626879269
0.696031573798143,0.7894554651302705,1.4854870389284134
0.5944783013337683,0.6022696884875567,1.1967479898213251
0.6482375799833405,0.9150855169587476,1.5633230969420882
0.9723858898878008,0.29719213730622773,1.2695780271940285
0.371663160695596,0.9237611429548553,1.2954243036504514
0.2915145447794918,0.7092157300044908,1.0007302747839826
0.4921367196367862,0.05303769210624465,0.5451744117430308
